id,agency,url,mainCategory,subCategory,tags
cc984149-9d04-5abc-808a-db0452a423e8,문화체육관광부(클립),https://www.clip.go.kr,중앙행정기관,부,부|정부도메인
0051f761-79d9-574a-a665-1861e3a3174f,한국관광공사,https://knto.or.kr,중앙행정기관,기타,공공기관
4c47892e-0757-5642-a13e-e5b941a658ad,한국저작권위원회,https://www.copyright.or.kr,중앙행정기관,위원회,위원회
fb03a232-85f2-5435-84c0-017be73b250c,세종학당재단,https://www.ksif.or.kr/index.do?lang=kor,중앙행정기관,기타,공공기관
95934436-1c1f-51b3-a7fa-14b92bc16e31,국립한글박물관,https://www.hangeul.go.kr,중앙행정기관,기타,정부도메인
004e15b4-fd8e-5edd-b991-4e594c7f3b75,국립아시아문화전당,https://www.acc.go.kr,지방자치단체,시,지방자치단체|정부도메인
ae588aac-49a9-5c85-a332-5ce98058f51c,한국예술인복지재단,https://www.kawf.kr,중앙행정기관,기타,공공기관
15c9c7f6-6883-5eef-baa0-72d8d0c73e7e,(재)한국저작권보호원,https://www.kcopa.or.kr,중앙행정기관,기타,공공기관
d47d2a16-2183-572f-99bf-e97122eccc68,태권도진흥재단,https://www.tpf.or.kr/tpf/main/index.do,지방자치단체,도,지방자치단체
e7b0d6b9-d910-5614-ad86-25c984557b0a,영상물등급위원회,https://www.kmrb.or.kr,중앙행정기관,위원회,위원회
3cffbee3-d911-5815-84af-cb5516a3c38b,국립장애인도서관,https://nld.go.kr,지방자치단체,도,지방자치단체|정부도메인
2408316a-1608-5fc3-b637-9410392bebcb,국제방송교류재단,https://company.arirang.com,중앙행정기관,기타,공공기관
464e35b8-76ee-5226-b7f7-8a250e8972aa,농림축산식품부,https://www.mafra.go.kr,중앙행정기관,부,부|정부도메인
f1996215-0cac-53d2-9d64-64d2577ce895,국립농산물품질관리원,https://www.naqs.go.kr,중앙행정기관,기타,정부도메인
535293f8-c039-566e-b1a0-3c08e8b74c5f,농식품공무원교육원,https://www.ati.go.kr/index.do,중앙행정기관,기타,정부도메인
24c34be9-a483-583b-88ab-7dd6d86c246b,국립종자원,https://www.seed.go.kr,중앙행정기관,기타,정부도메인
d4f34019-a1b2-5bd5-b0f6-48a9c0e8efc5,농림축산검역본부,https://www.qia.go.kr,중앙행정기관,부,부|정부도메인
9e563b35-d27a-5d76-9e6b-c191f8ebef39,산업통상자원부,https://www.motie.go.kr,중앙행정기관,부,부|정부도메인
32d77bba-57c9-52cb-9176-cf7422279862,국가기술표준원,https://www.kats.go.kr,중앙행정기관,기타,정부도메인
da1ac752-223c-5703-9038-66204d0ab449,경제자유구역기획단,https://fez.go.kr,지방자치단체,구,정부도메인
4ea3bedd-6196-5f3a-b21c-2aa11e3442f7,전기위원회,https://www.korec.go.kr,중앙행정기관,위원회,위원회|정부도메인
aa070703-96f3-5874-a841-140831ef67df,광업등록사무소,https://branch.motie.go.kr,중앙행정기관,기타,정부도메인
a14da768-68ae-5f72-80f4-59f6e2033234,무역위원회,https://www.ktc.go.kr,중앙행정기관,위원회,위원회|정부도메인
